"Index","sim","BuyAndHold"
2006-08-09 09:00:00,0.00972222222222222,0.00972222222222222
2006-08-10 09:00:00,-0.00861111111111124,-0.00861111111111117
2006-08-11 09:00:00,-0.0130555555555555,-0.0130555555555555
2006-08-14 09:00:00,0.00138888888888889,0.00138888888888889
2006-08-16 09:00:00,0.018611111111111,0.0186111111111111
2006-08-17 09:00:00,0.00833333333333333,0.00833333333333333
2006-08-18 09:00:00,0.00416666666666667,0.00416666666666667
2006-08-21 09:00:00,-0.00888888888888882,-0.00888888888888886
2006-08-22 09:00:00,0.0108333333333332,0.0108333333333333
2006-08-23 09:00:00,-0.00888888888888882,-0.00888888888888886
2006-08-24 09:00:00,-0.00555555555555556,-0.00555555555555556
2006-08-25 09:00:00,0.0102777777777777,0.0102777777777777
