"Index","Pos.Qty","Con.Mult","Ccy.Mult","Pos.Value","Pos.Avg.Cost","Txn.Value","Period.Realized.PL","Period.Unrealized.PL","Gross.Trading.PL","Txn.Fees","Net.Trading.PL","sig"
2007-03-28 09:00:00,1,1,1,187.2,188.6,0,0,-2.6,-2.60000000000002,0,-2.60000000000002,1
2007-03-29 09:00:00,1,1,1,189.05,188.6,0,0,1.85,1.85000000000002,0,1.85000000000002,1
2007-03-30 09:00:00,1,1,1,188.7,188.6,0,0,-0.35,-0.350000000000023,0,-0.350000000000023,1
2007-04-02 09:00:00,1,1,1,189.8,188.6,0,0,1.1,1.10000000000002,0,1.10000000000002,1
2007-04-03 09:00:00,1,1,1,190.65,188.6,0,0,0.85,0.849999999999994,0,0.849999999999994,1
2007-04-04 09:00:00,1,1,1,193.2,188.6,0,0,2.55,2.54999999999998,0,2.54999999999998,1
2007-04-05 09:00:00,1,1,1,192.8,188.6,0,0,-0.4,-0.399999999999977,0,-0.399999999999977,1
2007-04-06 09:00:00,1,1,1,193.15,188.6,0,0,0.35,0.349999999999994,0,0.349999999999994,1
2007-04-09 09:00:00,1,1,1,195,188.6,0,0,1.85,1.84999999999999,0,1.84999999999999,1
2007-04-10 09:00:00,1,1,1,195.1,188.6,0,0,0.1,0.0999999999999943,0,0.0999999999999943,1
2007-04-11 09:00:00,1,1,1,196.95,188.6,0,0,1.85,1.84999999999999,0,1.84999999999999,1
2007-04-12 09:00:00,1,1,1,197,188.6,0,0,0.05,0.0500000000000114,0,0.0500000000000114,1
2007-04-13 09:00:00,1,1,1,197.2,188.6,0,0,0.2,0.199999999999989,0,0.199999999999989,1
2007-04-16 09:00:00,1,1,1,198.55,188.6,0,0,1.35,1.35000000000002,0,1.35000000000002,1
2007-04-17 09:00:00,1,1,1,198.15,188.6,0,0,-0.4,-0.400000000000006,0,-0.400000000000006,-1
2007-04-18 09:00:00,0,1,1,0,0,-198.75,10.15,-9.55,0.599999999999994,0,0.599999999999994,-1
2007-04-18 09:00:00,-1,1,1,-198.75,198.75,-198.75,0,0,0,0,0,NA
2007-04-19 09:00:00,-1,1,1,-196,198.75,0,0,2.75,2.75,0,2.75,-1
2007-04-20 09:00:00,-1,1,1,-198.65,198.75,0,0,-2.65,-2.65000000000001,0,-2.65000000000001,1
2007-04-23 09:00:00,0,1,1,0,0,199.9,-1.15000000000001,-0.1,-1.25,0,-1.25,1
2007-04-23 09:00:00,1,1,1,199.9,199.9,199.9,0,0,0,0,0,NA
2007-04-24 09:00:00,1,1,1,201.2,199.9,0,0,1.3,1.29999999999998,0,1.29999999999998,1
2007-04-25 09:00:00,1,1,1,200,199.9,0,0,-1.2,-1.19999999999999,0,-1.19999999999999,1
2007-04-26 09:00:00,1,1,1,201.1,199.9,0,0,1.1,1.09999999999999,0,1.09999999999999,1
2007-04-27 09:00:00,1,1,1,199.45,199.9,0,0,-1.65,-1.65000000000001,0,-1.65000000000001,-1
2007-04-30 09:00:00,0,1,1,0,0,-199.95,0.0499999999999829,0.45,0.5,0,0.5,-1
2007-04-30 09:00:00,-1,1,1,-199.95,199.95,-199.95,0,0,0,0,0,NA
2007-05-02 09:00:00,-1,1,1,-200.8,199.95,0,0,-0.85,-0.850000000000023,0,-0.850000000000023,-1
2007-05-03 09:00:00,-1,1,1,-202.2,199.95,0,0,-1.4,-1.39999999999998,0,-1.39999999999998,1
2007-05-04 09:00:00,0,1,1,0,0,202.6,-2.65000000000001,2.25,-0.400000000000006,0,-0.400000000000006,1
2007-05-04 09:00:00,1,1,1,202.6,202.6,202.6,0,0,0,0,0,NA
2007-05-07 09:00:00,1,1,1,204.45,202.6,0,0,1.85,1.84999999999999,0,1.84999999999999,1
2007-05-08 09:00:00,1,1,1,204.1,202.6,0,0,-0.35,-0.349999999999994,0,-0.349999999999994,1
2007-05-09 09:00:00,1,1,1,206.2,202.6,0,0,2.1,2.09999999999999,0,2.09999999999999,1
2007-05-10 09:00:00,1,1,1,207.2,202.6,0,0,1,1,0,1,1
2007-05-11 09:00:00,1,1,1,206.9,202.6,0,0,-0.3,-0.299999999999983,0,-0.299999999999983,1
2007-05-14 09:00:00,1,1,1,206.95,202.6,0,0,0.05,0.0499999999999829,0,0.0499999999999829,1
2007-05-15 09:00:00,1,1,1,204.45,202.6,0,0,-2.5,-2.5,0,-2.5,-1
2007-05-16 09:00:00,0,1,1,0,0,-206.45,3.84999999999999,-1.85,2,0,2,-1
2007-05-16 09:00:00,-1,1,1,-206.45,206.45,-206.45,0,0,0,0,0,NA
2007-05-17 09:00:00,-1,1,1,-208.1,206.45,0,0,-1.65,-1.65000000000001,0,-1.65000000000001,1
2007-05-18 09:00:00,0,1,1,0,0,207.5,-1.05000000000001,1.65,0.599999999999994,0,0.599999999999994,1
2007-05-18 09:00:00,1,1,1,207.5,207.5,207.5,0,0,0,0,0,NA
2007-05-21 09:00:00,1,1,1,209.25,207.5,0,0,1.75,1.75,0,1.75,1
2007-05-22 09:00:00,1,1,1,211.05,207.5,0,0,1.8,1.80000000000001,0,1.80000000000001,1
2007-05-23 09:00:00,1,1,1,211.35,207.5,0,0,0.3,0.299999999999983,0,0.299999999999983,1
2007-05-25 09:00:00,1,1,1,210.9,207.5,0,0,-0.45,-0.449999999999989,0,-0.449999999999989,1
2007-05-28 09:00:00,1,1,1,212.2,207.5,0,0,1.3,1.29999999999998,0,1.29999999999998,1
2007-05-29 09:00:00,1,1,1,211.75,207.5,0,0,-0.45,-0.449999999999989,0,-0.449999999999989,1
2007-05-30 09:00:00,1,1,1,212,207.5,0,0,0.25,0.25,0,0.25,1
2007-05-31 09:00:00,1,1,1,217.2,207.5,0,0,5.2,5.19999999999999,0,5.19999999999999,1
2007-06-01 09:00:00,1,1,1,218.9,207.5,0,0,1.7,1.70000000000002,0,1.70000000000002,-1
2007-06-04 09:00:00,0,1,1,0,0,-221.6,14.1,-11.4,2.69999999999999,0,2.69999999999999,-1
2007-06-04 09:00:00,-1,1,1,-221.6,221.6,-221.6,0,0,0,0,0,NA
2007-06-05 09:00:00,-1,1,1,-222.1,221.6,0,0,-0.5,-0.5,0,-0.5,-1
2007-06-07 09:00:00,-1,1,1,-223.65,221.6,0,0,-1.55,-1.55000000000001,0,-1.55000000000001,-1
2007-06-08 09:00:00,-1,1,1,-219.3,221.6,0,0,4.35,4.34999999999999,0,4.34999999999999,-1
2007-06-11 09:00:00,-1,1,1,-217.85,221.6,0,0,1.45,1.45000000000002,0,1.45000000000002,-1
2007-06-12 09:00:00,-1,1,1,-219.5,221.6,0,0,-1.65,-1.65000000000001,0,-1.65000000000001,-1
2007-06-13 09:00:00,-1,1,1,-218.45,221.6,0,0,1.05,1.05000000000001,0,1.05000000000001,-1
2007-06-14 09:00:00,-1,1,1,-223,221.6,0,0,-4.55,-4.55000000000001,0,-4.55000000000001,-1
2007-06-15 09:00:00,-1,1,1,-225.9,221.6,0,0,-2.9,-2.90000000000001,0,-2.90000000000001,-1
2007-06-18 09:00:00,-1,1,1,-230.55,221.6,0,0,-4.65,-4.65000000000001,0,-4.65000000000001,1
2007-06-19 09:00:00,0,1,1,0,0,230.3,-8.70000000000002,8.95,0.25,0,0.25,1
2007-06-19 09:00:00,1,1,1,230.3,230.3,230.3,0,0,0,0,0,NA
2007-06-20 09:00:00,1,1,1,227.8,230.3,0,0,-2.5,-2.5,0,-2.5,1
2007-06-21 09:00:00,1,1,1,229.5,230.3,0,0,1.7,1.69999999999999,0,1.69999999999999,1
2007-06-22 09:00:00,1,1,1,225.9,230.3,0,0,-3.6,-3.59999999999999,0,-3.59999999999999,1
2007-06-25 09:00:00,1,1,1,223.85,230.3,0,0,-2.05,-2.05000000000001,0,-2.05000000000001,1
2007-06-26 09:00:00,1,1,1,223.9,230.3,0,0,0.05,0.0500000000000114,0,0.0500000000000114,1
2007-06-27 09:00:00,1,1,1,221.2,230.3,0,0,-2.7,-2.70000000000002,0,-2.70000000000002,1
2007-06-28 09:00:00,1,1,1,223.9,230.3,0,0,2.7,2.70000000000002,0,2.70000000000002,1
2007-06-29 09:00:00,1,1,1,221.8,230.3,0,0,-2.1,-2.09999999999999,0,-2.09999999999999,1
2007-07-02 09:00:00,1,1,1,226.05,230.3,0,0,4.25,4.25,0,4.25,1
2007-07-03 09:00:00,1,1,1,230.95,230.3,0,0,4.9,4.89999999999998,0,4.89999999999998,1
2007-07-04 09:00:00,1,1,1,234.9,230.3,0,0,3.95,3.95000000000002,0,3.95000000000002,1
2007-07-05 09:00:00,1,1,1,236.85,230.3,0,0,1.95,1.94999999999999,0,1.94999999999999,1
2007-07-06 09:00:00,1,1,1,238.25,230.3,0,0,1.4,1.40000000000001,0,1.40000000000001,1
2007-07-09 09:00:00,1,1,1,240.8,230.3,0,0,2.55,2.55000000000001,0,2.55000000000001,1
2007-07-10 09:00:00,1,1,1,242.3,230.3,0,0,1.5,1.5,0,1.5,1
2007-07-11 09:00:00,1,1,1,240.85,230.3,0,0,-1.45,-1.45000000000002,0,-1.45000000000002,1
2007-07-12 09:00:00,1,1,1,244.1,230.3,0,0,3.25,3.25,0,3.25,1
2007-07-13 09:00:00,1,1,1,252.65,230.3,0,0,8.55,8.55000000000001,0,8.55000000000001,1
2007-07-16 09:00:00,1,1,1,248.8,230.3,0,0,-3.85,-3.84999999999999,0,-3.84999999999999,1
2007-07-18 09:00:00,1,1,1,245.8,230.3,0,0,-3,-3,0,-3,1
2007-07-19 09:00:00,1,1,1,247.55,230.3,0,0,1.75,1.75,0,1.75,1
2007-07-20 09:00:00,1,1,1,252.55,230.3,0,0,5,5,0,5,1
2007-07-23 09:00:00,1,1,1,253.4,230.3,0,0,0.85,0.849999999999994,0,0.849999999999994,1
2007-07-24 09:00:00,1,1,1,253.75,230.3,0,0,0.35,0.349999999999994,0,0.349999999999994,1
2007-07-25 09:00:00,1,1,1,255.4,230.3,0,0,1.65,1.65000000000001,0,1.65000000000001,1
2007-07-26 09:00:00,1,1,1,249.15,230.3,0,0,-6.25,-6.25,0,-6.25,1
2007-07-27 09:00:00,1,1,1,237.85,230.3,0,0,-11.3,-11.3,0,-11.3,1
2007-07-30 09:00:00,1,1,1,242.55,230.3,0,0,4.7,4.70000000000002,0,4.70000000000002,1
2007-07-31 09:00:00,1,1,1,245.3,230.3,0,0,2.75,2.75,0,2.75,1
2007-08-01 09:00:00,1,1,1,231.75,230.3,0,0,-13.55,-13.55,0,-13.55,1
2007-08-02 09:00:00,1,1,1,233.65,230.3,0,0,1.9,1.90000000000001,0,1.90000000000001,1
2007-08-03 09:00:00,1,1,1,236,230.3,0,0,2.35,2.34999999999999,0,2.34999999999999,1
2007-08-06 09:00:00,1,1,1,233.5,230.3,0,0,-2.5,-2.5,0,-2.5,1
2007-08-07 09:00:00,1,1,1,234.5,230.3,0,0,1,1,0,1,1
2007-08-08 09:00:00,1,1,1,240,230.3,0,0,5.5,5.5,0,5.5,1
2007-08-09 09:00:00,1,1,1,239.9,230.3,0,0,-0.1,-0.0999999999999943,0,-0.0999999999999943,1
2007-08-10 09:00:00,1,1,1,230,230.3,0,0,-9.9,-9.90000000000001,0,-9.90000000000001,1
2007-08-13 09:00:00,1,1,1,233.75,230.3,0,0,3.75,3.75,0,3.75,1
2007-08-14 09:00:00,1,1,1,230.7,230.3,0,0,-3.05,-3.05000000000001,0,-3.05000000000001,1
2007-08-16 09:00:00,1,1,1,215.5,230.3,0,0,-15.2,-15.2,0,-15.2,1
2007-08-17 09:00:00,1,1,1,207.5,230.3,0,0,-8,-8,0,-8,1
2007-08-20 09:00:00,1,1,1,220.4,230.3,0,0,12.9,12.9,0,12.9,1
2007-08-21 09:00:00,1,1,1,219.6,230.3,0,0,-0.8,-0.800000000000011,0,-0.800000000000011,1
2007-08-22 09:00:00,1,1,1,223.4,230.3,0,0,3.8,3.80000000000001,0,3.80000000000001,1
2007-08-23 09:00:00,1,1,1,229.2,230.3,0,0,5.8,5.79999999999998,0,5.79999999999998,1
2007-08-24 09:00:00,1,1,1,227.35,230.3,0,0,-1.85,-1.84999999999999,0,-1.84999999999999,1
2007-08-27 09:00:00,1,1,1,229.3,230.3,0,0,1.95,1.95000000000002,0,1.95000000000002,1
2007-08-28 09:00:00,1,1,1,233.35,230.3,0,0,4.05,4.04999999999998,0,4.04999999999998,1
2007-08-29 09:00:00,1,1,1,233.7,230.3,0,0,0.35,0.349999999999994,0,0.349999999999994,1
2007-08-30 09:00:00,1,1,1,235.9,230.3,0,0,2.2,2.20000000000002,0,2.20000000000002,1
2007-08-31 09:00:00,1,1,1,239,230.3,0,0,3.1,3.09999999999999,0,3.09999999999999,1
2007-09-03 09:00:00,1,1,1,239.3,230.3,0,0,0.3,0.300000000000011,0,0.300000000000011,1
2007-09-04 09:00:00,1,1,1,237.9,230.3,0,0,-1.4,-1.40000000000001,0,-1.40000000000001,1
2007-09-05 09:00:00,1,1,1,236,230.3,0,0,-1.9,-1.90000000000001,0,-1.90000000000001,1
2007-09-06 09:00:00,1,1,1,240.1,230.3,0,0,4.1,4.09999999999999,0,4.09999999999999,1
2007-09-07 09:00:00,1,1,1,238.95,230.3,0,0,-1.15,-1.15000000000001,0,-1.15000000000001,1
2007-09-10 09:00:00,1,1,1,232,230.3,0,0,-6.95,-6.94999999999999,0,-6.94999999999999,1
2007-09-11 09:00:00,1,1,1,232.95,230.3,0,0,0.95,0.949999999999989,0,0.949999999999989,1
2007-09-12 09:00:00,1,1,1,229.65,230.3,0,0,-3.3,-3.29999999999998,0,-3.29999999999998,1
2007-09-13 09:00:00,1,1,1,233.45,230.3,0,0,3.8,3.79999999999998,0,3.79999999999998,1
2007-09-14 09:00:00,1,1,1,238,230.3,0,0,4.55,4.55000000000001,0,4.55000000000001,1
2007-09-17 09:00:00,1,1,1,238.3,230.3,0,0,0.3,0.300000000000011,0,0.300000000000011,1
2007-09-18 09:00:00,1,1,1,233.6,230.3,0,0,-4.7,-4.70000000000002,0,-4.70000000000002,1
2007-09-19 09:00:00,1,1,1,245,230.3,0,0,11.4,11.4,0,11.4,1
2007-09-20 09:00:00,1,1,1,244.65,230.3,0,0,-0.35,-0.349999999999994,0,-0.349999999999994,1
2007-09-21 09:00:00,1,1,1,245.8,230.3,0,0,1.15,1.15000000000001,0,1.15000000000001,1
2007-09-27 09:00:00,1,1,1,249.8,230.3,0,0,4,4,0,4,1
2007-09-28 09:00:00,1,1,1,249.6,230.3,0,0,-0.2,-0.200000000000017,0,-0.200000000000017,1
2007-10-01 09:00:00,1,1,1,253.05,230.3,0,0,3.45,3.45000000000002,0,3.45000000000002,1
2007-10-02 09:00:00,1,1,1,259.4,230.3,0,0,6.35,6.34999999999997,0,6.34999999999997,1
2007-10-04 09:00:00,1,1,1,258.35,230.3,0,0,-1.05,-1.04999999999995,0,-1.04999999999995,-1
2007-10-05 09:00:00,0,1,1,0,0,-257.35,27.05,-28.05,-1,0,-1,-1
2007-10-05 09:00:00,-1,1,1,-257.35,257.35,-257.35,0,0,0,0,0,NA
2007-10-08 09:00:00,-1,1,1,-258.1,257.35,0,0,-0.75,-0.75,0,-0.75,-1
2007-10-09 09:00:00,-1,1,1,-258.8,257.35,0,0,-0.7,-0.699999999999989,0,-0.699999999999989,-1
2007-10-10 09:00:00,-1,1,1,-261.85,257.35,0,0,-3.05,-3.05000000000001,0,-3.05000000000001,1
2007-10-11 09:00:00,0,1,1,0,0,265,-7.64999999999998,4.5,-3.14999999999998,0,-3.14999999999998,1
2007-10-11 09:00:00,1,1,1,265,265,265,0,0,0,0,0,NA
2007-10-12 09:00:00,1,1,1,260.1,265,0,0,-4.9,-4.89999999999998,0,-4.89999999999998,1
2007-10-15 09:00:00,1,1,1,259.6,265,0,0,-0.5,-0.5,0,-0.5,1
2007-10-16 09:00:00,1,1,1,255.2,265,0,0,-4.4,-4.40000000000003,0,-4.40000000000003,1
2007-10-17 09:00:00,1,1,1,251.75,265,0,0,-3.45,-3.44999999999999,0,-3.44999999999999,1
2007-10-18 09:00:00,1,1,1,253.4,265,0,0,1.65,1.65000000000001,0,1.65000000000001,1
2007-10-19 09:00:00,1,1,1,248.6,265,0,0,-4.8,-4.80000000000001,0,-4.80000000000001,1
2007-10-22 09:00:00,1,1,1,239.85,265,0,0,-8.75,-8.75,0,-8.75,-1
2007-10-23 09:00:00,0,1,1,0,0,-246.4,-18.6,25.15,6.55000000000001,0,6.55000000000001,-1
2007-10-23 09:00:00,-1,1,1,-246.4,246.4,-246.4,0,0,0,0,0,NA
2007-10-24 09:00:00,-1,1,1,-244.3,246.4,0,0,2.1,2.09999999999999,0,2.09999999999999,-1
2007-10-25 09:00:00,-1,1,1,-250.2,246.4,0,0,-5.9,-5.89999999999998,0,-5.89999999999998,-1
2007-10-26 09:00:00,-1,1,1,-256.6,246.4,0,0,-6.4,-6.40000000000003,0,-6.40000000000003,-1
2007-10-29 09:00:00,-1,1,1,-261.65,246.4,0,0,-5.05,-5.04999999999995,0,-5.04999999999995,-1
2007-10-30 09:00:00,-1,1,1,-260.8,246.4,0,0,0.85,0.849999999999966,0,0.849999999999966,-1
2007-10-31 09:00:00,-1,1,1,-261.8,246.4,0,0,-1,-1,0,-1,-1
2007-11-01 09:00:00,-1,1,1,-263.4,246.4,0,0,-1.6,-1.59999999999997,0,-1.59999999999997,-1
2007-11-02 09:00:00,-1,1,1,-254.35,246.4,0,0,9.05,9.04999999999998,0,9.04999999999998,-1
2007-11-05 09:00:00,-1,1,1,-254.4,246.4,0,0,-0.05,-0.0500000000000114,0,-0.0500000000000114,-1
2007-11-06 09:00:00,-1,1,1,-260.5,246.4,0,0,-6.1,-6.09999999999999,0,-6.09999999999999,-1
2007-11-07 09:00:00,-1,1,1,-260.15,246.4,0,0,0.35,0.350000000000023,0,0.350000000000023,-1
2007-11-08 09:00:00,-1,1,1,-251.15,246.4,0,0,9,8.99999999999997,0,8.99999999999997,-1
2007-11-09 09:00:00,-1,1,1,-253,246.4,0,0,-1.85,-1.84999999999999,0,-1.84999999999999,-1
2007-11-12 09:00:00,-1,1,1,-244.9,246.4,0,0,8.1,8.09999999999999,0,8.09999999999999,-1
2007-11-13 09:00:00,-1,1,1,-245.55,246.4,0,0,-0.65,-0.650000000000006,0,-0.650000000000006,-1
2007-11-14 09:00:00,-1,1,1,-251.3,246.4,0,0,-5.75,-5.75,0,-5.75,1
2007-11-15 09:00:00,0,1,1,0,0,247.85,-1.44999999999999,4.9,3.45000000000002,0,3.45000000000002,1
2007-11-15 09:00:00,1,1,1,247.85,247.85,247.85,0,0,0,0,0,NA
2007-11-16 09:00:00,1,1,1,244.2,247.85,0,0,-3.65,-3.65000000000001,0,-3.65000000000001,1
2007-11-19 09:00:00,1,1,1,239.65,247.85,0,0,-4.55,-4.54999999999998,0,-4.54999999999998,1
2007-11-20 09:00:00,1,1,1,236.75,247.85,0,0,-2.9,-2.90000000000001,0,-2.90000000000001,1
2007-11-21 09:00:00,1,1,1,228.25,247.85,0,0,-8.5,-8.5,0,-8.5,1
2007-11-22 09:00:00,1,1,1,228.9,247.85,0,0,0.65,0.650000000000006,0,0.650000000000006,1
2007-11-23 09:00:00,1,1,1,223.9,247.85,0,0,-5,-5,0,-5,1
2007-11-26 09:00:00,1,1,1,237.5,247.85,0,0,13.6,13.6,0,13.6,1
2007-11-27 09:00:00,1,1,1,237.8,247.85,0,0,0.3,0.300000000000011,0,0.300000000000011,1
2007-11-28 09:00:00,1,1,1,233.4,247.85,0,0,-4.4,-4.40000000000001,0,-4.40000000000001,1
2007-11-29 09:00:00,1,1,1,239.5,247.85,0,0,6.1,6.09999999999999,0,6.09999999999999,1
2007-11-30 09:00:00,1,1,1,242.75,247.85,0,0,3.25,3.25,0,3.25,1
2007-12-03 09:00:00,1,1,1,243,247.85,0,0,0.25,0.25,0,0.25,1
2007-12-04 09:00:00,1,1,1,244.1,247.85,0,0,1.1,1.09999999999999,0,1.09999999999999,1
2007-12-05 09:00:00,1,1,1,248,247.85,0,0,3.9,3.90000000000001,0,3.90000000000001,1
2007-12-06 09:00:00,1,1,1,250.85,247.85,0,0,2.85,2.84999999999999,0,2.84999999999999,1
2007-12-07 09:00:00,1,1,1,248.2,247.85,0,0,-2.65,-2.65000000000001,0,-2.65000000000001,1
2007-12-10 09:00:00,1,1,1,244.8,247.85,0,0,-3.4,-3.39999999999998,0,-3.39999999999998,1
2007-12-11 09:00:00,1,1,1,248.25,247.85,0,0,3.45,3.44999999999999,0,3.44999999999999,1
2007-12-12 09:00:00,1,1,1,247.5,247.85,0,0,-0.75,-0.75,0,-0.75,1
2007-12-13 09:00:00,1,1,1,243.8,247.85,0,0,-3.7,-3.69999999999999,0,-3.69999999999999,1
2007-12-14 09:00:00,1,1,1,240,247.85,0,0,-3.8,-3.80000000000001,0,-3.80000000000001,1
2007-12-17 09:00:00,1,1,1,233,247.85,0,0,-7,-7,0,-7,1
2007-12-18 09:00:00,1,1,1,235.7,247.85,0,0,2.7,2.69999999999999,0,2.69999999999999,1
2007-12-20 09:00:00,1,1,1,232.85,247.85,0,0,-2.85,-2.84999999999999,0,-2.84999999999999,1
2007-12-21 09:00:00,1,1,1,239.5,247.85,0,0,6.65,6.65000000000001,0,6.65000000000001,1
2007-12-24 09:00:00,1,1,1,244.6,247.85,0,0,5.1,5.09999999999999,0,5.09999999999999,1
2007-12-26 09:00:00,1,1,1,244.35,247.85,0,0,-0.25,-0.25,0,-0.25,1
2007-12-27 09:00:00,1,1,1,244.5,247.85,0,0,0.15,0.150000000000006,0,0.150000000000006,1
2007-12-28 09:00:00,1,1,1,241.95,247.85,0,0,-2.55,-2.55000000000001,0,-2.55000000000001,1
2008-01-02 09:00:00,1,1,1,236.5,247.85,0,0,-5.45,-5.44999999999999,0,-5.44999999999999,1
2008-01-03 09:00:00,1,1,1,236.05,247.85,0,0,-0.45,-0.449999999999989,0,-0.449999999999989,1
2008-01-04 09:00:00,1,1,1,237,247.85,0,0,0.95,0.949999999999989,0,0.949999999999989,1
2008-01-07 09:00:00,1,1,1,231.85,247.85,0,0,-5.15,-5.15000000000001,0,-5.15000000000001,1
2008-01-08 09:00:00,1,1,1,231.6,247.85,0,0,-0.25,-0.25,0,-0.25,1
2008-01-09 09:00:00,1,1,1,233.9,247.85,0,0,2.3,2.30000000000001,0,2.30000000000001,1
2008-01-10 09:00:00,1,1,1,230.9,247.85,0,0,-3,-3,0,-3,1
2008-01-11 09:00:00,1,1,1,225.4,247.85,0,0,-5.5,-5.5,0,-5.5,1
2008-01-14 09:00:00,1,1,1,222.7,247.85,0,0,-2.7,-2.70000000000002,0,-2.70000000000002,1
2008-01-15 09:00:00,1,1,1,222.9,247.85,0,0,0.2,0.200000000000017,0,0.200000000000017,1
2008-01-16 09:00:00,1,1,1,218.6,247.85,0,0,-4.3,-4.30000000000001,0,-4.30000000000001,1
2008-01-17 09:00:00,1,1,1,219,247.85,0,0,0.4,0.400000000000006,0,0.400000000000006,1
2008-01-18 09:00:00,1,1,1,221.3,247.85,0,0,2.3,2.30000000000001,0,2.30000000000001,1
2008-01-21 09:00:00,1,1,1,214.95,247.85,0,0,-6.35,-6.35000000000002,0,-6.35000000000002,1
2008-01-22 09:00:00,1,1,1,204.9,247.85,0,0,-10.05,-10.05,0,-10.05,-1
2008-01-23 09:00:00,0,1,1,0,0,-208.85,-39,42.95,3.94999999999999,0,3.94999999999999,-1
2008-01-23 09:00:00,-1,1,1,-208.85,208.85,-208.85,0,0,0,0,0,NA
2008-01-24 09:00:00,-1,1,1,-212.45,208.85,0,0,-3.6,-3.59999999999999,0,-3.59999999999999,-1
2008-01-25 09:00:00,-1,1,1,-214.85,208.85,0,0,-2.4,-2.40000000000001,0,-2.40000000000001,1
2008-01-28 09:00:00,0,1,1,0,0,207.85,1,6,7,0,7,-1
2008-01-28 09:00:00,1,1,1,207.85,207.85,207.85,0,0,0,0,0,NA
2008-01-29 09:00:00,0,1,1,0,0,-210.75,2.90000000000001,0,2.90000000000001,0,2.90000000000001,-1
2008-01-29 09:00:00,-1,1,1,-210.75,210.75,-210.75,0,0,0,0,0,NA
2008-01-30 09:00:00,-1,1,1,-206.5,210.75,0,0,4.25,4.25,0,4.25,-1
2008-01-31 09:00:00,-1,1,1,-207.9,210.75,0,0,-1.4,-1.40000000000001,0,-1.40000000000001,-1
2008-02-01 09:00:00,-1,1,1,-210.15,210.75,0,0,-2.25,-2.25,0,-2.25,1
2008-02-04 09:00:00,0,1,1,0,0,218,-7.25,-0.6,-7.84999999999999,0,-7.84999999999999,1
2008-02-04 09:00:00,1,1,1,218,218,218,0,0,0,0,0,NA
2008-02-05 09:00:00,1,1,1,217.8,218,0,0,-0.2,-0.199999999999989,0,-0.199999999999989,1
2008-02-11 09:00:00,1,1,1,210,218,0,0,-7.8,-7.80000000000001,0,-7.80000000000001,-1
2008-02-12 09:00:00,0,1,1,0,0,-209.2,-8.80000000000001,8,-0.800000000000011,0,-0.800000000000011,-1
2008-02-12 09:00:00,-1,1,1,-209.2,209.2,-209.2,0,0,0,0,0,NA
2008-02-13 09:00:00,-1,1,1,-207.8,209.2,0,0,1.4,1.39999999999998,0,1.39999999999998,-1
2008-02-14 09:00:00,-1,1,1,-216,209.2,0,0,-8.2,-8.19999999999999,0,-8.19999999999999,-1
2008-02-15 09:00:00,-1,1,1,-216.5,209.2,0,0,-0.5,-0.5,0,-0.5,1
2008-02-18 09:00:00,0,1,1,0,0,216.1,-6.90000000000001,7.3,0.400000000000006,0,0.400000000000006,1
2008-02-18 09:00:00,1,1,1,216.1,216.1,216.1,0,0,0,0,0,NA
2008-02-19 09:00:00,1,1,1,218.5,216.1,0,0,2.4,2.40000000000001,0,2.40000000000001,1
2008-02-20 09:00:00,1,1,1,214.5,216.1,0,0,-4,-4,0,-4,-1
2008-02-21 09:00:00,0,1,1,0,0,-217,0.900000000000006,1.6,2.5,0,2.5,-1
2008-02-21 09:00:00,-1,1,1,-217,217,-217,0,0,0,0,0,NA
2008-02-22 09:00:00,-1,1,1,-214.1,217,0,0,2.9,2.90000000000001,0,2.90000000000001,-1
2008-02-25 09:00:00,-1,1,1,-217.05,217,0,0,-2.95,-2.95000000000002,0,-2.95000000000002,-1
2008-02-26 09:00:00,-1,1,1,-217.6,217,0,0,-0.55,-0.549999999999983,0,-0.549999999999983,-1
2008-02-27 09:00:00,-1,1,1,-219.2,217,0,0,-1.6,-1.59999999999999,0,-1.59999999999999,-1
2008-02-28 09:00:00,-1,1,1,-219.7,217,0,0,-0.5,-0.5,0,-0.5,-1
2008-02-29 09:00:00,-1,1,1,-216.9,217,0,0,2.8,2.79999999999998,0,2.79999999999998,-1
2008-03-03 09:00:00,-1,1,1,-211.5,217,0,0,5.4,5.40000000000001,0,5.40000000000001,-1
2008-03-04 09:00:00,-1,1,1,-211.8,217,0,0,-0.3,-0.300000000000011,0,-0.300000000000011,1
2008-03-05 09:00:00,0,1,1,0,0,212.1,4.90000000000001,-5.2,-0.299999999999983,0,-0.299999999999983,1
2008-03-05 09:00:00,1,1,1,212.1,212.1,212.1,0,0,0,0,0,NA
2008-03-06 09:00:00,1,1,1,215.65,212.1,0,0,3.55,3.55000000000001,0,3.55000000000001,1
2008-03-07 09:00:00,1,1,1,210.2,212.1,0,0,-5.45,-5.45000000000002,0,-5.45000000000002,-1
2008-03-10 09:00:00,0,1,1,0,0,-206.45,-5.65000000000001,1.9,-3.75,0,-3.75,-1
2008-03-10 09:00:00,-1,1,1,-206.45,206.45,-206.45,0,0,0,0,0,NA
2008-03-11 09:00:00,-1,1,1,-208.25,206.45,0,0,-1.8,-1.80000000000001,0,-1.80000000000001,-1
2008-03-12 09:00:00,-1,1,1,-211.4,206.45,0,0,-3.15,-3.15000000000001,0,-3.15000000000001,1
