"Index","SPVXSP.Index.DailyEndEq"
2011-05-03,-0.0276149600000002
2011-05-04,-0.0126405199999999
2011-05-05,-0.01653348
2011-05-06,0.0115118399999999
2011-05-09,0.0386106000000001
2011-05-10,0.0383113200000001
2011-05-11,-0.0260477999999999
2011-05-12,0.0192037999999999
2011-05-13,-0.0196794
2011-05-16,0
2011-05-17,0
2011-05-18,0
2011-05-19,0
2011-05-20,0
2011-05-23,0
2011-05-24,0
2011-05-25,0.01721738
2011-05-26,0.0272827799999999
2011-05-27,0.0174427600000001
2011-05-31,0
2011-06-01,0
2011-06-02,0
2011-06-03,-0.00644892000000004
2011-06-06,-0.0115875599999999
2011-06-07,0.01251476
2011-06-08,-0.0133028799999999
2011-06-09,0.0310904799999999
2011-06-10,-0.0359399799999999
2011-06-13,-0.022265
2011-06-14,0.0432428999999998
2011-06-15,-0.0910400599999999
2011-06-16,0
2011-06-17,0.0218190399999998
2011-06-20,0.0442497000000001
2011-06-21,0.0213897400000001
2011-06-22,-0.0152650600000001
2011-06-23,0
2011-06-24,0
2011-06-27,0
2011-06-28,0
2011-06-29,0
2011-06-30,0
2011-07-01,0
2011-07-05,0
2011-07-06,0
2011-07-07,0
2011-07-08,0
2011-07-11,0
2011-07-12,0
2011-07-13,-0.00510135999999999
2011-07-14,-0.03122042
2011-07-15,0.0227915600000001
2011-07-18,0
2011-07-19,0.06064295
2011-07-20,0
2011-07-21,0.0512125
2011-07-22,0.00536625
2011-07-25,0
2011-07-26,0
2011-07-27,0
2011-07-28,0
2011-07-29,0.0173143999999999
2011-08-01,0.0204527500000001
2011-08-02,0
2011-08-03,0
2011-08-04,0
2011-08-05,0
2011-08-08,0
2011-08-09,0
2011-08-10,0
2011-08-11,0
2011-08-12,0
2011-08-15,0
2011-08-16,0
2011-08-17,0.0389566799999999
2011-08-18,0.19937652
2011-08-19,0.0710539200000002
2011-08-22,0.0409962
2011-08-23,-0.0731001599999999
2011-08-24,-0.0247833600000001
2011-08-25,0.0369196799999999
2011-08-26,-0.0285045600000001
2011-08-29,0
2011-08-30,0
2011-08-31,-0.02021286
2011-09-01,0.01578099
2011-09-02,0.05850165
2011-09-06,0.03191802
2011-09-07,-0.0561045900000001
2011-09-08,0
2011-09-09,0
2011-09-12,0
2011-09-13,0
2011-09-14,0
2011-09-15,0
2011-09-16,0
2011-09-19,0.03988578
2011-09-20,-0.00473021999999997
2011-09-21,0.0871497000000001
2011-09-22,0.0861458399999998
2011-09-23,0.0159766200000001
2011-09-26,0
2011-09-27,0
2011-09-28,0
2011-09-29,0
2011-09-30,0
2011-10-03,0
2011-10-04,0
2011-10-05,0
2011-10-06,-0.0130334400000001
2011-10-07,0.00186677999999991
2011-10-10,-0.0703976399999999
2011-10-11,-0.00441881999999995
2011-10-12,-0.0563279400000002
2011-10-13,-0.00617705999999994
2011-10-14,-0.05177358
2011-10-17,0.0991764
2011-10-18,-0.05271534
2011-10-19,0.07699158
2011-10-20,0
2011-10-21,0
2011-10-24,0
2011-10-25,0
2011-10-26,0
2011-10-27,0
2011-10-28,0
2011-10-31,0.1254105
2011-11-01,0.13700475
2011-11-02,-0.040434
2011-11-03,-0.054882
2011-11-04,0
2011-11-07,0
2011-11-08,0
2011-11-09,0
2011-11-10,0
2011-11-11,0
2011-11-14,0
2011-11-15,-0.00160369000000006
2011-11-16,0.06268665
2011-11-17,0.0352518999999999
2011-11-18,0.03999408
2011-11-21,-0.0176344
2011-11-22,0.0183372
2011-11-23,-0.0374556000000001
2011-11-25,0
2011-11-28,0.06665615
2011-11-29,0.01716385
2011-11-30,0
2011-12-01,0
2011-12-02,0
2011-12-05,0
2011-12-06,0
2011-12-07,0
2011-12-08,0
2011-12-09,0
2011-12-12,-0.01743724
2011-12-13,0.00943907999999996
2011-12-14,-0.00541279999999993
2011-12-15,0.0382962399999999
2011-12-16,0.00254388000000012
2011-12-19,0
2011-12-20,0
2011-12-21,0
2011-12-22,0
2011-12-23,0
2011-12-27,0
2011-12-28,0
2011-12-29,0
2011-12-30,-0.02649504
2012-01-03,0.0635473799999999
2012-01-04,0.0209476800000002
2012-01-05,0.01600326
2012-01-06,0.02194296
2012-01-09,0.0087266399999999
2012-01-10,0.0187168800000001
2012-01-11,-0.01953354
2012-01-12,0
2012-01-13,0
2012-01-17,0
2012-01-18,0
2012-01-19,0.02757391
2012-01-20,0.02895165
2012-01-23,0.0223550599999999
2012-01-24,0.00548093000000017
2012-01-25,0
2012-01-26,0
2012-01-27,0
2012-01-30,0
2012-01-31,0
2012-02-01,0
2012-02-02,0.0329626499999998
2012-02-03,0.0449620500000002
2012-02-06,0.00814274999999988
2012-02-07,-0.0106438499999999
2012-02-08,-0.0299292000000002
2012-02-09,-0.04217535
2012-02-10,0
2012-02-13,0.0736166199999999
2012-02-14,-0.0231946399999998
2012-02-15,-0.0754619600000001
2012-02-16,0.0597770599999999
2012-02-17,0.00712067999999993
2012-02-21,0
2012-02-22,0.0299595800000001
2012-02-23,0
2012-02-24,0
2012-02-27,0
2012-02-28,0
2012-02-29,0
2012-03-01,0
2012-03-02,0
2012-03-05,0.00675920000000007
2012-03-06,-0.0882167999999999
2012-03-07,0.0694153600000001
2012-03-08,0.0351433599999999
2012-03-09,0.02418752
2012-03-12,0.04748688
2012-03-13,0
2012-03-14,0
2012-03-15,0
2012-03-16,0
2012-03-19,0
2012-03-20,0
2012-03-21,0
2012-03-22,0
2012-03-23,0.0721884800000001
2012-03-26,0.0780182
2012-03-27,-0.09632136
2012-03-28,-0.00396788
2012-03-29,0.02189808
2012-03-30,0.0201206
2012-04-02,-0.00268323999999999
2012-04-03,-0.0174787999999999
2012-04-04,-0.0326295600000001
2012-04-05,-0.02651864
2012-04-09,-0.05261992
2012-04-10,-0.0667435599999998
2012-04-11,0.01860952
2012-04-12,0.11730628
2012-04-13,-0.0837191599999999
2012-04-16,0.015799
2012-04-17,0.06871936
2012-04-18,-0.02904204
2012-04-19,0
2012-04-20,0
2012-04-23,0
2012-04-24,0
2012-04-25,0
2012-04-26,0
2012-04-27,0
2012-04-30,0
2012-05-01,0
2012-05-02,0
2012-05-03,0
2012-05-04,0
2012-05-07,0.0293043
2012-05-08,-0.00780269999999995
2012-05-09,-0.0412253500000001
2012-05-10,0.0483770500000002
2012-05-11,-0.0350982000000002
2012-05-14,-0.0673847
2012-05-15,-0.03954825
2012-05-16,-0.0231632
2012-05-17,-0.08217945
2012-05-18,-0.0902983499999999
2012-05-21,0.17300325
2012-05-22,0
2012-05-23,0.00591584000000008
2012-05-24,0.01967203
2012-05-25,0
2012-05-29,0
2012-05-30,0
2012-05-31,0
2012-06-01,0
2012-06-04,0
2012-06-05,0.0434448300000001
2012-06-06,0.0711936299999999
2012-06-07,0.00910938000000001
2012-06-08,0.0501630900000001
2012-06-11,0
2012-06-12,0
2012-06-13,0
2012-06-14,0
2012-06-15,0
2012-06-18,0
2012-06-19,0
2012-06-20,0
2012-06-21,0
2012-06-22,0
2012-06-25,0
2012-06-26,0
2012-06-27,0
2012-06-28,0.0156601500000001
2012-06-29,0.0727814999999999
2012-07-02,0.06010455
2012-07-03,0.0197818499999999
2012-07-05,-0.0388310999999999
2012-07-06,0
2012-07-09,0
2012-07-10,0
2012-07-11,0
2012-07-12,-0.00801220000000007
2012-07-13,0.0604814400000001
2012-07-16,0.00298759999999986
2012-07-17,0.0365728800000001
2012-07-18,-0.00488492000000004
2012-07-19,0.02188902
2012-07-20,0
2012-07-23,0
2012-07-24,0
2012-07-25,0
2012-07-26,0.0864750599999999
2012-07-27,0.0216593999999999
2012-07-30,-0.0372084299999999
2012-07-31,-0.0184482899999999
2012-08-01,0.0110319299999999
2012-08-02,0.0387563400000001
2012-08-03,0.0640596599999999
2012-08-06,0
2012-08-07,0
2012-08-08,0
2012-08-09,0
2012-08-10,0
2012-08-13,0
2012-08-14,0
2012-08-15,0
2012-08-16,0
2012-08-17,0.0313785600000001
2012-08-20,-0.000535719999999972
2012-08-21,-0.02611812
2012-08-22,-0.0132183600000001
2012-08-23,-0.0158993199999999
2012-08-24,0.03723608
2012-08-27,-0.0117292
2012-08-28,-0.00975388
2012-08-29,-0.01278412
2012-08-30,-0.0204564800000001
2012-08-31,0.0388125600000001
2012-09-04,0.01823336
2012-09-05,0.022597
2012-09-06,0.0952047600000001
2012-09-07,0.0492626399999999
2012-09-10,0
2012-09-11,0
2012-09-12,0
2012-09-13,0
2012-09-14,0
2012-09-17,0
2012-09-18,0
2012-09-19,0
2012-09-20,0
2012-09-21,0
2012-09-24,0
2012-09-25,0
2012-09-26,0
2012-09-27,0.0828437999999999
2012-09-28,-0.0164872499999999
2012-10-01,-0.0235182000000001
2012-10-02,0.01906935
2012-10-03,0.00949620000000007
2012-10-04,0.0259577999999999
2012-10-05,0.00591945000000007
2012-10-08,0
2012-10-09,0
2012-10-10,0
2012-10-11,0
2012-10-12,-0.02589075
2012-10-15,0
2012-10-16,0.02283402
2012-10-17,0.01749396
2012-10-18,-0.0141923100000001
2012-10-19,-0.05201295
2012-10-22,0
2012-10-23,0
2012-10-24,0
2012-10-25,0.0206975200000001
2012-10-26,0.00190742999999993
2012-10-31,-0.03535338
2012-11-01,0.09768034
2012-11-02,-0.04230627
2012-11-05,-0.01576047
2012-11-06,0
2012-11-07,0
2012-11-08,0
2012-11-09,0
2012-11-12,0
2012-11-13,0
2012-11-14,0
2012-11-15,0
2012-11-16,0
2012-11-19,0
2012-11-20,0
2012-11-21,0
2012-11-23,0
2012-11-26,0
2012-11-27,0
2012-11-28,0
2012-11-29,0
2012-11-30,0
2012-12-03,-0.0457652999999999
2012-12-04,-0.00875790000000014
2012-12-05,0.0289081000000001
2012-12-06,-0.0183372
2012-12-07,0.0243571
2012-12-10,0.00766269999999995
2012-12-11,0.0313427000000001
2012-12-12,-0.037592
2012-12-13,0
2012-12-14,0
2012-12-17,0
2012-12-18,0
2012-12-19,0
2012-12-20,0
2012-12-21,-0.0404267999999999
2012-12-24,-0.0227197200000001
2012-12-26,-0.0450818999999999
2012-12-27,0.0187549199999999
2012-12-28,-0.1710174
2012-12-31,0.2373924
2013-01-02,0
2013-01-03,-0.0154501599999999
2013-01-04,0
2013-01-07,0
2013-01-08,0
2013-01-09,0
2013-01-10,0
2013-01-11,0
2013-01-14,0
2013-01-15,0
2013-01-16,0.0189646600000002
2013-01-17,-0.01158278
2013-01-18,0.06342314
2013-01-22,0.04028684
2013-01-23,0.0216733
2013-01-24,-0.0121638
2013-01-25,-0.00726483999999997
2013-01-28,-0.02380092
2013-01-29,0.0296738199999998
2013-01-30,-0.0596360599999998
2013-01-31,0.00877381999999995
2013-02-01,0.0275211200000001
2013-02-04,-0.0411980800000001
2013-02-05,0.0294104799999999
2013-02-06,0.01496022
2013-02-07,0.000631180000000168
2013-02-08,0.0177984399999999
2013-02-11,0
2013-02-12,0
2013-02-13,0
2013-02-14,0
2013-02-15,0
2013-02-19,0
2013-02-20,0
2013-02-21,0
2013-02-22,0.0382614400000001
2013-02-25,-0.15958816
2013-02-26,0.02864272
2013-02-27,0
2013-02-28,-0.0437378999999999
2013-03-01,-0.0158844
2013-03-04,0.0793011000000001
2013-03-05,0.0233429999999999
2013-03-06,0
2013-03-07,0
2013-03-08,0
2013-03-11,0
2013-03-12,0
2013-03-13,0
2013-03-14,0
2013-03-15,0
2013-03-18,0
2013-03-19,0
2013-03-20,0.05838552
2013-03-21,-0.02819178
2013-03-22,0.00963630000000005
2013-03-25,0.0154927799999999
2013-03-26,0.02028852
2013-03-27,-0.0110107799999999
2013-03-28,0.0106273199999999
2013-04-01,-0.0113992200000001
2013-04-02,0
2013-04-03,0
2013-04-04,0
2013-04-05,0
2013-04-08,0
2013-04-09,0.00340827999999991
2013-04-10,0.03640688
2013-04-11,-0.000711679999999935
2013-04-12,0
2013-04-15,0
2013-04-16,0
2013-04-17,0
2013-04-18,-0.04551339
2013-04-19,0.07313475
2013-04-22,0.0396981
2013-04-23,0.0448086600000001
2013-04-24,-0.00482157000000006
2013-04-25,-0.00829452000000002
2013-04-26,0
2013-04-29,0
2013-04-30,0
2013-05-01,0
2013-05-02,0
2013-05-03,0
2013-05-06,0.0219356
2013-05-07,0.00337559999999998
2013-05-08,-0.0121162
2013-05-09,0
2013-05-10,0
2013-05-13,0
2013-05-14,0
2013-05-15,0
2013-05-16,0
2013-05-17,0.0204165600000001
