,BM, MACD ,SAR,ADX,RSI,Stoch,CCI,Program_Nbuy,FI_Nbuy,VIX_Avg,VKOSPI_Avg
2009-09-21 9:00,0.001388889,0.001388889,0.001388889,0.001388889,-0.001388889,-0.001388889,-0.001388889,0.001388889,-0.001388889,0.001388889,0.001388889
2009-09-22 9:00,0.014444444,0.014444444,0.014444444,0.014444444,-0.014444444,-0.014444444,-0.014444444,0.014444444,-0.014444444,0.014444444,0.014444444
2009-09-23 9:00,0.002222222,0.002222222,0.002222222,0.002222222,-0.002222222,-0.002222222,-0.002222222,0.002222222,-0.002222222,0.002222222,0.002222222
2009-09-24 9:00,-0.014444444,-0.014444444,-0.014444444,-0.014444444,0.014444444,0.014444444,0.014444444,-0.014444444,0.014444444,-0.014444444,-0.014444444
2009-09-25 9:00,-0.007222222,-0.007222222,-0.007222222,-0.007222222,0.007222222,0.007222222,0.007222222,-0.007222222,0.007222222,-0.007222222,-0.007222222
2009-09-28 9:00,-0.008888889,-0.008888889,-0.008888889,-0.008888889,0.008888889,0.008888889,0.008888889,-0.008888889,0.008888889,-0.008888889,-0.008888889
2009-09-29 9:00,0.012777778,0.012777778,-0.012777778,0.012777778,-0.012777778,-0.012777778,-0.012777778,0.012777778,-0.012777778,-0.012777778,0.012777778
2009-09-30 9:00,-0.005,0.005,0.005,-0.005,0.005,0.005,0.005,-0.005,0.005,-0.005,-0.005
2009-10-01 9:00,-0.030833333,0.030833333,0.030833333,-0.030833333,0.030833333,0.030833333,0.030833333,-0.030833333,0.030833333,-0.030833333,-0.030833333
2009-10-05 9:00,-0.028611111,0.028611111,0.028611111,-0.028611111,0.028611111,0.028611111,0.028611111,-0.028611111,0.028611111,0.028611111,-0.028611111
2009-10-06 9:00,-0.005277778,0.005277778,0.005277778,-0.005277778,0.005277778,0.005277778,0.005277778,-0.005277778,0.005277778,0.005277778,-0.005277778
2009-10-07 9:00,-0.003055556,0.003055556,0.003055556,0.003055556,0.003055556,0.003055556,0.003055556,-0.003055556,0.003055556,0.003055556,0.003055556
2009-10-08 9:00,0.018888889,-0.018888889,-0.018888889,-0.018888889,-0.018888889,-0.018888889,-0.018888889,0.018888889,-0.018888889,-0.018888889,-0.018888889
2009-10-09 9:00,0.022777778,-0.022777778,-0.022777778,-0.022777778,-0.022777778,-0.022777778,-0.022777778,0.022777778,-0.022777778,-0.022777778,-0.022777778
2009-10-12 9:00,-0.009166667,0.009166667,0.009166667,0.009166667,0.009166667,-0.009166667,0.009166667,-0.009166667,0.009166667,-0.009166667,0.009166667
2009-10-13 9:00,-0.007222222,0.007222222,0.007222222,0.007222222,0.007222222,-0.007222222,-0.007222222,-0.007222222,0.007222222,-0.007222222,-0.007222222
2009-10-14 9:00,0.011388889,-0.011388889,-0.011388889,0.011388889,-0.011388889,0.011388889,0.011388889,0.011388889,-0.011388889,0.011388889,0.011388889
2009-10-15 9:00,0.009444444,-0.009444444,-0.009444444,-0.009444444,-0.009444444,0.009444444,0.009444444,0.009444444,-0.009444444,0.009444444,0.009444444
2009-10-16 9:00,-0.008888889,0.008888889,0.008888889,-0.008888889,0.008888889,-0.008888889,-0.008888889,-0.008888889,0.008888889,-0.008888889,-0.008888889
2009-10-19 9:00,0.003888889,-0.003888889,0.003888889,0.003888889,-0.003888889,0.003888889,0.003888889,0.003888889,-0.003888889,0.003888889,0.003888889
2009-10-20 9:00,0.009722222,-0.009722222,0.009722222,0.009722222,-0.009722222,0.009722222,0.009722222,0.009722222,-0.009722222,0.009722222,0.009722222
2009-10-21 9:00,-0.006388889,0.006388889,-0.006388889,0.006388889,0.006388889,-0.006388889,-0.006388889,-0.006388889,0.006388889,-0.006388889,-0.006388889
2009-10-22 9:00,-0.021111111,0.021111111,-0.021111111,0.021111111,0.021111111,-0.021111111,-0.021111111,-0.021111111,0.021111111,-0.021111111,-0.021111111
2009-10-23 9:00,0.010555556,-0.010555556,0.010555556,-0.010555556,-0.010555556,0.010555556,0.010555556,0.010555556,-0.010555556,0.010555556,0.010555556
2009-10-26 9:00,0.015833333,-0.015833333,0.015833333,-0.015833333,-0.015833333,0.015833333,0.015833333,0.015833333,-0.015833333,0.015833333,0.015833333
2009-10-27 9:00,-0.004722222,0.004722222,-0.004722222,0.004722222,0.004722222,-0.004722222,-0.004722222,-0.004722222,0.004722222,-0.004722222,-0.004722222
2009-10-28 9:00,-0.0325,0.0325,-0.0325,0.0325,0.0325,-0.0325,-0.0325,-0.0325,-0.0325,-0.0325,-0.0325
2009-10-29 9:00,-0.024444444,0.024444444,-0.024444444,0.024444444,0.024444444,-0.024444444,-0.024444444,-0.024444444,-0.024444444,0.024444444,-0.024444444
2009-10-30 9:00,-0.008611111,0.008611111,0.008611111,0.008611111,0.008611111,-0.008611111,-0.008611111,-0.008611111,-0.008611111,0.008611111,0.008611111
2009-11-02 9:00,-0.0075,0.0075,0.0075,0.0075,0.0075,-0.0075,-0.0075,-0.0075,-0.0075,0.0075,0.0075
2009-11-03 9:00,-0.006944444,0.006944444,0.006944444,0.006944444,0.006944444,-0.006944444,-0.006944444,0.006944444,-0.006944444,0.006944444,0.006944444
2009-11-04 9:00,0.016388889,-0.016388889,-0.016388889,-0.016388889,-0.016388889,0.016388889,0.016388889,-0.016388889,0.016388889,-0.016388889,-0.016388889
2009-11-05 9:00,-0.012777778,0.012777778,0.012777778,0.012777778,0.012777778,-0.012777778,-0.012777778,0.012777778,-0.012777778,0.012777778,0.012777778
2009-11-06 9:00,0.015833333,-0.015833333,-0.015833333,-0.015833333,0.015833333,0.015833333,0.015833333,-0.015833333,0.015833333,-0.015833333,-0.015833333
2009-11-09 9:00,0.0025,-0.0025,-0.0025,-0.0025,0.0025,0.0025,0.0025,-0.0025,0.0025,-0.0025,-0.0025
2009-11-10 9:00,0.008611111,-0.008611111,-0.008611111,-0.008611111,0.008611111,0.008611111,0.008611111,-0.008611111,0.008611111,0.008611111,-0.008611111
2009-11-11 9:00,0.010277778,-0.010277778,-0.010277778,-0.010277778,0.010277778,0.010277778,0.010277778,-0.010277778,0.010277778,0.010277778,0.010277778
2009-11-12 9:00,-0.010833333,0.010833333,0.010833333,0.010833333,-0.010833333,-0.010833333,-0.010833333,0.010833333,-0.010833333,-0.010833333,-0.010833333
2009-11-13 9:00,-0.011388889,0.011388889,0.011388889,0.011388889,-0.011388889,-0.011388889,-0.011388889,0.011388889,-0.011388889,-0.011388889,-0.011388889
2009-11-16 9:00,0.019722222,0.019722222,-0.019722222,-0.019722222,0.019722222,0.019722222,0.019722222,-0.019722222,-0.019722222,0.019722222,0.019722222
2009-11-17 9:00,-0.001388889,-0.001388889,0.001388889,0.001388889,-0.001388889,-0.001388889,-0.001388889,0.001388889,0.001388889,-0.001388889,-0.001388889
2009-11-18 9:00,0.011388889,0.011388889,-0.011388889,-0.011388889,0.011388889,0.011388889,0.011388889,-0.011388889,-0.011388889,0.011388889,0.011388889
2009-11-19 9:00,0.012222222,0.012222222,0.012222222,0.012222222,0.012222222,0.012222222,0.012222222,-0.012222222,-0.012222222,0.012222222,0.012222222
2009-11-20 9:00,0.002777778,0.002777778,0.002777778,0.002777778,0.002777778,0.002777778,0.002777778,-0.002777778,-0.002777778,0.002777778,0.002777778
2009-11-23 9:00,-0.000833333,-0.000833333,-0.000833333,-0.000833333,-0.000833333,-0.000833333,-0.000833333,0.000833333,-0.000833333,-0.000833333,-0.000833333
2009-11-24 9:00,-0.011388889,-0.011388889,-0.011388889,-0.011388889,-0.011388889,-0.011388889,-0.011388889,0.011388889,-0.011388889,-0.011388889,-0.011388889
2009-11-25 9:00,0.005277778,0.005277778,0.005277778,0.005277778,0.005277778,0.005277778,0.005277778,-0.005277778,-0.005277778,0.005277778,0.005277778
2009-11-26 9:00,-0.009166667,-0.009166667,-0.009166667,-0.009166667,-0.009166667,0.009166667,0.009166667,0.009166667,0.009166667,-0.009166667,-0.009166667
2009-11-27 9:00,-0.053888889,-0.053888889,-0.053888889,-0.053888889,-0.053888889,0.053888889,0.053888889,0.053888889,-0.053888889,-0.053888889,-0.053888889
2009-11-30 9:00,0.0125,0.0125,0.0125,0.0125,0.0125,-0.0125,-0.0125,-0.0125,0.0125,0.0125,0.0125
2009-12-01 9:00,0.016388889,-0.016388889,-0.016388889,-0.016388889,0.016388889,-0.016388889,-0.016388889,-0.016388889,0.016388889,-0.016388889,-0.016388889
2009-12-02 9:00,0.021111111,-0.021111111,-0.021111111,-0.021111111,0.021111111,-0.021111111,0.021111111,-0.021111111,0.021111111,-0.021111111,0.021111111
2009-12-03 9:00,0.016111111,-0.016111111,-0.016111111,-0.016111111,0.016111111,-0.016111111,0.016111111,-0.016111111,0.016111111,0.016111111,0.016111111
2009-12-04 9:00,0.007222222,-0.007222222,-0.007222222,-0.007222222,0.007222222,-0.007222222,0.007222222,-0.007222222,0.007222222,0.007222222,0.007222222
2009-12-07 9:00,0.002777778,0.002777778,-0.002777778,-0.002777778,0.002777778,-0.002777778,0.002777778,-0.002777778,0.002777778,0.002777778,0.002777778
2009-12-08 9:00,0.001111111,0.001111111,0.001111111,0.001111111,0.001111111,-0.001111111,0.001111111,0.001111111,0.001111111,0.001111111,0.001111111
2009-12-09 9:00,0.001944444,0.001944444,0.001944444,0.001944444,0.001944444,-0.001944444,0.001944444,-0.001944444,0.001944444,0.001944444,0.001944444
2009-12-10 9:00,0.000555556,0.000555556,0.000555556,0.000555556,0.000555556,-0.000555556,0.000555556,0.000555556,0.000555556,0.000555556,0.000555556
2009-12-11 9:00,0.006666667,0.006666667,0.006666667,0.006666667,0.006666667,-0.006666667,-0.006666667,0.006666667,0.006666667,0.006666667,0.006666667
2009-12-14 9:00,0.003611111,0.003611111,0.003611111,0.003611111,0.003611111,-0.003611111,-0.003611111,0.003611111,0.003611111,0.003611111,0.003611111
2009-12-15 9:00,0.002777778,0.002777778,0.002777778,0.002777778,0.002777778,-0.002777778,-0.002777778,0.002777778,0.002777778,0.002777778,0.002777778
2009-12-16 9:00,-0.002777778,-0.002777778,-0.002777778,-0.002777778,-0.002777778,0.002777778,0.002777778,-0.002777778,-0.002777778,-0.002777778,-0.002777778
2009-12-17 9:00,-0.014722222,-0.014722222,-0.014722222,-0.014722222,-0.014722222,0.014722222,0.014722222,-0.014722222,-0.014722222,-0.014722222,-0.014722222
2009-12-18 9:00,-0.002222222,-0.002222222,-0.002222222,-0.002222222,-0.002222222,0.002222222,0.002222222,-0.002222222,-0.002222222,-0.002222222,-0.002222222
2009-12-21 9:00,0.0025,0.0025,0.0025,0.0025,0.0025,-0.0025,-0.0025,0.0025,0.0025,0.0025,0.0025
2009-12-22 9:00,0.010555556,0.010555556,0.010555556,-0.010555556,0.010555556,-0.010555556,-0.010555556,0.010555556,0.010555556,0.010555556,0.010555556
2009-12-23 9:00,0.003611111,0.003611111,0.003611111,-0.003611111,0.003611111,-0.003611111,-0.003611111,0.003611111,0.003611111,0.003611111,0.003611111
2009-12-24 9:00,0.018611111,0.018611111,0.018611111,0.018611111,0.018611111,-0.018611111,-0.018611111,0.018611111,0.018611111,0.018611111,0.018611111
2009-12-28 9:00,-0.001666667,-0.001666667,-0.001666667,-0.001666667,-0.001666667,0.001666667,0.001666667,-0.001666667,-0.001666667,-0.001666667,-0.001666667
2009-12-29 9:00,0.005277778,0.005277778,0.005277778,0.005277778,0.005277778,-0.005277778,-0.005277778,0.005277778,0.005277778,0.005277778,0.005277778
2009-12-30 9:00,0.004166667,0.004166667,0.004166667,0.004166667,-0.004166667,-0.004166667,-0.004166667,0.004166667,0.004166667,0.004166667,0.004166667
2010-01-04 9:00,0.003055556,0.003055556,0.003055556,0.003055556,-0.003055556,-0.003055556,-0.003055556,0.003055556,0.003055556,0.003055556,0.003055556
2010-01-05 9:00,-0.000277778,-0.000277778,-0.000277778,-0.000277778,0.000277778,0.000277778,0.000277778,-0.000277778,-0.000277778,-0.000277778,-0.000277778
2010-01-06 9:00,0.008333333,0.008333333,0.008333333,0.008333333,-0.008333333,-0.008333333,-0.008333333,0.008333333,0.008333333,0.008333333,0.008333333
2010-01-07 9:00,-0.014444444,-0.014444444,-0.014444444,-0.014444444,0.014444444,0.014444444,0.014444444,-0.014444444,-0.014444444,-0.014444444,-0.014444444
2010-01-08 9:00,0.005277778,0.005277778,0.005277778,0.005277778,-0.005277778,-0.005277778,-0.005277778,0.005277778,0.005277778,0.005277778,0.005277778
2010-01-11 9:00,0.000833333,0.000833333,0.000833333,0.000833333,-0.000833333,-0.000833333,-0.000833333,0.000833333,0.000833333,0.000833333,0.000833333
2010-01-12 9:00,-0.001388889,-0.001388889,0.001388889,-0.001388889,0.001388889,0.001388889,0.001388889,-0.001388889,-0.001388889,-0.001388889,-0.001388889
2010-01-13 9:00,-0.016944444,-0.016944444,0.016944444,-0.016944444,0.016944444,0.016944444,0.016944444,-0.016944444,-0.016944444,-0.016944444,-0.016944444
2010-01-14 9:00,0.014444444,0.014444444,-0.014444444,0.014444444,-0.014444444,-0.014444444,-0.014444444,0.014444444,0.014444444,0.014444444,0.014444444
2010-01-15 9:00,0.003888889,-0.003888889,-0.003888889,-0.003888889,-0.003888889,-0.003888889,-0.003888889,-0.003888889,0.003888889,0.003888889,0.003888889
2010-01-18 9:00,0.008055556,-0.008055556,-0.008055556,0.008055556,-0.008055556,-0.008055556,-0.008055556,-0.008055556,0.008055556,0.008055556,0.008055556
2010-01-19 9:00,0,0,-6.29E-17,0,0,0,0,0,0,0,0
2010-01-20 9:00,0,0,0,0,0,0,0,0,0,0,0
2010-01-21 9:00,0.011666667,-0.011666667,0.011666667,0.011666667,-0.011666667,-0.011666667,-0.011666667,-0.011666667,0.011666667,0.011666667,0.011666667
2010-01-22 9:00,-0.034722222,0.034722222,-0.034722222,-0.034722222,0.034722222,0.034722222,0.034722222,0.034722222,-0.034722222,-0.034722222,-0.034722222
2010-01-25 9:00,-0.007222222,-0.007222222,-0.007222222,-0.007222222,0.007222222,0.007222222,0.007222222,0.007222222,-0.007222222,0.007222222,-0.007222222
2010-01-26 9:00,-0.025555556,0.025555556,0.025555556,0.025555556,0.025555556,0.025555556,0.025555556,0.025555556,0.025555556,0.025555556,-0.025555556
2010-01-27 9:00,-0.010277778,0.010277778,0.010277778,0.010277778,0.010277778,0.010277778,0.010277778,0.010277778,0.010277778,0.010277778,0.010277778
2010-01-28 9:00,0.014444444,-0.014444444,-0.014444444,-0.014444444,-0.014444444,-0.014444444,-0.014444444,-0.014444444,-0.014444444,-0.014444444,-0.014444444
2010-01-29 9:00,-0.031944444,0.031944444,0.031944444,0.031944444,0.031944444,0.031944444,0.031944444,0.031944444,0.031944444,0.031944444,0.031944444
2010-02-01 9:00,0.001666667,-0.001666667,-0.001666667,-0.001666667,0.001666667,-0.001666667,-0.001666667,-0.001666667,-0.001666667,-0.001666667,-0.001666667
2010-02-02 9:00,-0.007222222,0.007222222,0.007222222,0.007222222,-0.007222222,0.007222222,0.007222222,0.007222222,0.007222222,0.007222222,0.007222222
2010-02-03 9:00,0.013888889,-0.013888889,-0.013888889,-0.013888889,0.013888889,0.013888889,-0.013888889,-0.013888889,-0.013888889,-0.013888889,-0.013888889
2010-02-04 9:00,-0.002222222,0.002222222,0.002222222,0.002222222,-0.002222222,-0.002222222,0.002222222,0.002222222,0.002222222,0.002222222,0.002222222
2010-02-05 9:00,-0.033055556,0.033055556,0.033055556,0.033055556,-0.033055556,-0.033055556,0.033055556,0.033055556,0.033055556,0.033055556,0.033055556
2010-02-08 9:00,-0.006944444,0.006944444,0.006944444,0.006944444,-0.006944444,-0.006944444,-0.006944444,0.006944444,0.006944444,0.006944444,0.006944444
2010-02-09 9:00,0.008888889,-0.008888889,-0.008888889,-0.008888889,0.008888889,0.008888889,0.008888889,-0.008888889,-0.008888889,-0.008888889,-0.008888889
2010-02-10 9:00,0.003888889,-0.003888889,-0.003888889,-0.003888889,0.003888889,0.003888889,0.003888889,-0.003888889,-0.003888889,-0.003888889,-0.003888889
2010-02-11 9:00,0.015555556,-0.015555556,-0.015555556,-0.015555556,0.015555556,0.015555556,0.015555556,-0.015555556,-0.015555556,-0.015555556,-0.015555556
2010-02-12 9:00,-0.005,0.005,0.005,0.005,-0.005,-0.005,-0.005,0.005,0.005,0.005,0.005
2010-02-16 9:00,0.011944444,-0.011944444,0.011944444,-0.011944444,0.011944444,0.011944444,0.011944444,-0.011944444,-0.011944444,-0.011944444,-0.011944444
2010-02-17 9:00,0.021944444,-0.021944444,0.021944444,-0.021944444,0.021944444,0.021944444,0.021944444,-0.021944444,-0.021944444,0.021944444,-0.021944444
2010-02-18 9:00,-0.004166667,0.004166667,-0.004166667,0.004166667,-0.004166667,-0.004166667,-0.004166667,0.004166667,0.004166667,-0.004166667,-0.004166667
2010-02-19 9:00,-0.021388889,-0.021388889,-0.021388889,-0.021388889,-0.021388889,-0.021388889,-0.021388889,0.021388889,0.021388889,-0.021388889,-0.021388889
2010-02-22 9:00,0.023888889,0.023888889,0.023888889,0.023888889,0.023888889,0.023888889,0.023888889,-0.023888889,-0.023888889,0.023888889,0.023888889
2010-02-23 9:00,0.000833333,0.000833333,0.000833333,-0.000833333,0.000833333,0.000833333,0.000833333,-0.000833333,-0.000833333,0.000833333,-0.000833333
2010-02-24 9:00,-0.013055556,-0.013055556,-0.013055556,0.013055556,-0.013055556,-0.013055556,-0.013055556,0.013055556,0.013055556,-0.013055556,0.013055556
2010-02-25 9:00,-0.023333333,-0.023333333,-0.023333333,0.023333333,-0.023333333,-0.023333333,-0.023333333,0.023333333,0.023333333,-0.023333333,0.023333333
2010-02-26 9:00,0.004722222,0.004722222,0.004722222,-0.004722222,0.004722222,0.004722222,0.004722222,-0.004722222,-0.004722222,0.004722222,-0.004722222
2010-03-02 9:00,0.021388889,0.021388889,-0.021388889,-0.021388889,0.021388889,0.021388889,0.021388889,-0.021388889,-0.021388889,0.021388889,-0.021388889
2010-03-03 9:00,0.001944444,0.001944444,-0.001944444,-0.001944444,0.001944444,0.001944444,0.001944444,-0.001944444,-0.001944444,0.001944444,-0.001944444
2010-03-04 9:00,-0.003888889,-0.003888889,0.003888889,0.003888889,-0.003888889,-0.003888889,-0.003888889,0.003888889,0.003888889,-0.003888889,0.003888889
2010-03-05 9:00,0.019722222,0.019722222,-0.019722222,-0.019722222,0.019722222,0.019722222,0.019722222,-0.019722222,-0.019722222,0.019722222,-0.019722222
2010-03-08 9:00,0.015555556,0.015555556,-0.015555556,-0.015555556,0.015555556,0.015555556,0.015555556,-0.015555556,0.015555556,0.015555556,-0.015555556
2010-03-09 9:00,0.003055556,0.003055556,0.003055556,0.003055556,0.003055556,0.003055556,0.003055556,0.003055556,0.003055556,0.003055556,-0.003055556
2010-03-10 9:00,0.001111111,0.001111111,0.001111111,0.001111111,0.001111111,0.001111111,0.001111111,0.001111111,0.001111111,0.001111111,-0.001111111
2010-03-11 9:00,-0.005277778,-0.005277778,-0.005277778,-0.005277778,-0.005277778,-0.005277778,-0.005277778,-0.005277778,-0.005277778,-0.005277778,0.005277778
2010-03-12 9:00,0.005277778,0.005277778,0.005277778,0.005277778,0.005277778,0.005277778,0.005277778,0.005277778,0.005277778,0.005277778,-0.005277778
2010-03-15 9:00,-0.011666667,-0.011666667,-0.011666667,-0.011666667,-0.011666667,0.011666667,-0.011666667,-0.011666667,-0.011666667,-0.011666667,0.011666667
2010-03-16 9:00,0.002222222,0.002222222,0.002222222,0.002222222,0.002222222,-0.002222222,0.002222222,0.002222222,0.002222222,0.002222222,-0.002222222
2010-03-17 9:00,0.021111111,0.021111111,0.021111111,0.021111111,0.021111111,-0.021111111,-0.021111111,0.021111111,0.021111111,0.021111111,-0.021111111
2010-03-18 9:00,-0.001944444,-0.001944444,-0.001944444,-0.001944444,-0.001944444,0.001944444,0.001944444,-0.001944444,-0.001944444,-0.001944444,0.001944444
2010-03-19 9:00,0.006944444,0.006944444,0.006944444,0.006944444,0.006944444,-0.006944444,-0.006944444,0.006944444,0.006944444,0.006944444,-0.006944444
2010-03-22 9:00,-0.010833333,-0.010833333,-0.010833333,-0.010833333,-0.010833333,0.010833333,0.010833333,-0.010833333,-0.010833333,-0.010833333,0.010833333
2010-03-23 9:00,0.0075,0.0075,0.0075,0.0075,0.0075,-0.0075,-0.0075,0.0075,0.0075,0.0075,-0.0075
2010-03-24 9:00,0.002222222,0.002222222,0.002222222,0.002222222,0.002222222,-0.002222222,-0.002222222,0.002222222,0.002222222,0.002222222,-0.002222222
2010-03-25 9:00,-0.000833333,-0.000833333,-0.000833333,-0.000833333,-0.000833333,0.000833333,0.000833333,-0.000833333,-0.000833333,-0.000833333,0.000833333
2010-03-26 9:00,0.006388889,0.006388889,0.006388889,0.006388889,0.006388889,-0.006388889,-0.006388889,0.006388889,0.006388889,0.006388889,-0.006388889
2010-03-29 9:00,0.001944444,0.001944444,0.001944444,0.001944444,0.001944444,-0.001944444,-0.001944444,0.001944444,0.001944444,0.001944444,-0.001944444
2010-03-30 9:00,0.002777778,0.002777778,0.002777778,0.002777778,0.002777778,-0.002777778,-0.002777778,0.002777778,0.002777778,0.002777778,-0.002777778
2010-03-31 9:00,-0.001944444,-0.001944444,-0.001944444,-0.001944444,-0.001944444,0.001944444,0.001944444,-0.001944444,-0.001944444,-0.001944444,0.001944444
2010-04-01 9:00,0.018055556,0.018055556,0.018055556,0.018055556,0.018055556,-0.018055556,-0.018055556,0.018055556,0.018055556,0.018055556,0.018055556
2010-04-02 9:00,0.006388889,0.006388889,0.006388889,0.006388889,0.006388889,-0.006388889,-0.006388889,0.006388889,0.006388889,0.006388889,0.006388889
2010-04-05 9:00,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,-0.008333333,-0.008333333,0.008333333,0.008333333,0.008333333,0.008333333
2010-04-06 9:00,-0.000277778,-0.000277778,-0.000277778,-0.000277778,-0.000277778,0.000277778,0.000277778,-0.000277778,-0.000277778,-0.000277778,-0.000277778
2010-04-07 9:00,-0.002777778,-0.002777778,-0.002777778,-0.002777778,-0.002777778,0.002777778,0.002777778,-0.002777778,-0.002777778,-0.002777778,-0.002777778
2010-04-08 9:00,0.003055556,0.003055556,0.003055556,0.003055556,0.003055556,-0.003055556,-0.003055556,0.003055556,0.003055556,0.003055556,0.003055556
2010-04-09 9:00,-0.008611111,-0.008611111,-0.008611111,-0.008611111,-0.008611111,0.008611111,0.008611111,-0.008611111,-0.008611111,-0.008611111,-0.008611111
2010-04-12 9:00,-0.008055556,-0.008055556,-0.008055556,-0.008055556,-0.008055556,0.008055556,0.008055556,-0.008055556,-0.008055556,-0.008055556,-0.008055556
2010-04-13 9:00,0.000555556,0.000555556,-0.000555556,0.000555556,0.000555556,-0.000555556,-0.000555556,0.000555556,0.000555556,0.000555556,0.000555556
2010-04-14 9:00,0.016111111,0.016111111,-0.016111111,0.016111111,-0.016111111,-0.016111111,-0.016111111,0.016111111,0.016111111,0.016111111,0.016111111
2010-04-15 9:00,0.0075,-0.0075,-0.0075,0.0075,-0.0075,-0.0075,-0.0075,0.0075,0.0075,0.0075,0.0075
2010-04-16 9:00,-0.01,0.01,-0.01,-0.01,0.01,0.01,0.01,-0.01,-0.01,-0.01,-0.01
2010-04-19 9:00,-0.025555556,0.025555556,-0.025555556,-0.025555556,0.025555556,0.025555556,0.025555556,-0.025555556,-0.025555556,-0.025555556,-0.025555556
2010-04-20 9:00,0.008888889,-0.008888889,0.008888889,0.008888889,-0.008888889,-0.008888889,-0.008888889,0.008888889,0.008888889,0.008888889,0.008888889
2010-04-21 9:00,0.019722222,-0.019722222,-0.019722222,-0.019722222,-0.019722222,-0.019722222,-0.019722222,0.019722222,0.019722222,0.019722222,0.019722222
2010-04-22 9:00,-0.001388889,0.001388889,0.001388889,0.001388889,0.001388889,0.001388889,0.001388889,-0.001388889,-0.001388889,-0.001388889,-0.001388889
2010-04-23 9:00,-0.003055556,0.003055556,0.003055556,-0.003055556,0.003055556,0.003055556,0.003055556,-0.003055556,-0.003055556,-0.003055556,-0.003055556
2010-04-26 9:00,0.0125,-0.0125,-0.0125,0.0125,-0.0125,-0.0125,-0.0125,0.0125,-0.0125,0.0125,0.0125
2010-04-27 9:00,-0.001944444,0.001944444,0.001944444,-0.001944444,0.001944444,0.001944444,0.001944444,-0.001944444,0.001944444,-0.001944444,-0.001944444
2010-04-28 9:00,-0.017777778,0.017777778,-0.017777778,-0.017777778,0.017777778,0.017777778,0.017777778,-0.017777778,0.017777778,-0.017777778,-0.017777778
2010-04-29 9:00,-0.003333333,0.003333333,-0.003333333,-0.003333333,0.003333333,0.003333333,0.003333333,-0.003333333,0.003333333,0.003333333,-0.003333333
2010-04-30 9:00,0.015833333,-0.015833333,0.015833333,0.015833333,-0.015833333,-0.015833333,-0.015833333,0.015833333,-0.015833333,-0.015833333,-0.015833333
2010-05-03 9:00,-0.021944444,0.021944444,-0.021944444,-0.021944444,0.021944444,0.021944444,0.021944444,0.021944444,0.021944444,0.021944444,0.021944444
2010-05-04 9:00,0.000277778,-0.000277778,0.000277778,0.000277778,-0.000277778,-0.000277778,-0.000277778,-0.000277778,-0.000277778,-0.000277778,-0.000277778
2010-05-06 9:00,-0.030833333,0.030833333,0.030833333,0.030833333,0.030833333,0.030833333,0.030833333,0.030833333,0.030833333,0.030833333,0.030833333
2010-05-07 9:00,-0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
2010-05-10 9:00,0.022777778,-0.022777778,-0.022777778,-0.022777778,-0.022777778,-0.022777778,-0.022777778,-0.022777778,-0.022777778,-0.022777778,-0.022777778
2010-05-11 9:00,-0.010833333,0.010833333,0.010833333,0.010833333,0.010833333,0.010833333,0.010833333,0.010833333,0.010833333,0.010833333,0.010833333
2010-05-12 9:00,-0.003888889,0.003888889,0.003888889,0.003888889,-0.003888889,-0.003888889,0.003888889,0.003888889,0.003888889,0.003888889,0.003888889
2010-05-13 9:00,0.028888889,-0.028888889,-0.028888889,-0.028888889,0.028888889,0.028888889,-0.028888889,-0.028888889,-0.028888889,-0.028888889,-0.028888889
2010-05-14 9:00,-0.005833333,0.005833333,0.005833333,0.005833333,-0.005833333,-0.005833333,0.005833333,0.005833333,0.005833333,0.005833333,0.005833333
2010-05-17 9:00,-0.024444444,0.024444444,0.024444444,0.024444444,-0.024444444,-0.024444444,-0.024444444,0.024444444,0.024444444,0.024444444,0.024444444
2010-05-18 9:00,-0.010833333,0.010833333,0.010833333,0.010833333,-0.010833333,-0.010833333,-0.010833333,0.010833333,0.010833333,0.010833333,0.010833333
2010-05-19 9:00,-0.011666667,0.011666667,0.011666667,0.011666667,-0.011666667,-0.011666667,-0.011666667,0.011666667,0.011666667,0.011666667,0.011666667
2010-05-20 9:00,-0.018333333,0.018333333,0.018333333,0.018333333,-0.018333333,-0.018333333,-0.018333333,0.018333333,0.018333333,0.018333333,0.018333333
2010-05-24 9:00,0.005,-0.005,-0.005,-0.005,0.005,0.005,0.005,-0.005,-0.005,-0.005,-0.005
2010-05-25 9:00,-0.031944444,0.031944444,0.031944444,0.031944444,-0.031944444,-0.031944444,-0.031944444,0.031944444,0.031944444,0.031944444,0.031944444
2010-05-26 9:00,0.006666667,-0.006666667,-0.006666667,-0.006666667,0.006666667,0.006666667,0.006666667,-0.006666667,-0.006666667,-0.006666667,-0.006666667
2010-05-27 9:00,0.026944444,-0.026944444,-0.026944444,-0.026944444,0.026944444,0.026944444,0.026944444,-0.026944444,-0.026944444,-0.026944444,-0.026944444
2010-05-28 9:00,0.008333333,-0.008333333,-0.008333333,-0.008333333,0.008333333,0.008333333,0.008333333,-0.008333333,-0.008333333,-0.008333333,-0.008333333
2010-05-31 9:00,0.009444444,-0.009444444,-0.009444444,-0.009444444,0.009444444,0.009444444,0.009444444,-0.009444444,-0.009444444,0.009444444,-0.009444444
